movieId,title,year,genres,imdbId,tmdbId,tags,ratings
5444,Lilo & Stitch ,2002,Adventure|Animation|Children|Sci-Fi,275847,11544.0,,"[[68, 4.5], [98, 4.5], [103, 4.0], [165, 4.0], [169, 4.5], [177, 4.0], [256, 4.0], [292, 4.0], [308, 3.5], [325, 4.0], [328, 3.0], [331, 3.0], [361, 1.0], [380, 5.0], [381, 4.5], [401, 4.0], [414, 4.0], [425, 3.5], [426, 5.0], [474, 3.0], [477, 4.0], [509, 3.5], [523, 4.0], [525, 3.5], [534, 4.0], [580, 3.0], [596, 4.5], [608, 3.5], [610, 3.5]]"
5445,Minority Report ,2002,Action|Crime|Mystery|Sci-Fi|Thriller,181689,180.0,"[[474, 'future']]","[[7, 4.0], [9, 4.0], [15, 4.0], [18, 4.0], [20, 4.5], [21, 4.5], [24, 3.0], [28, 3.5], [45, 4.0], [48, 4.5], [62, 4.0], [63, 4.0], [64, 4.0], [66, 3.5], [68, 3.0], [75, 2.0], [76, 3.5], [80, 4.5], [82, 3.0], [86, 4.0], [91, 3.5], [95, 4.0], [105, 3.5], [108, 5.0], [111, 2.0], [129, 4.0], [139, 1.5], [140, 3.0], [141, 4.0], [160, 4.5], [165, 4.0], [166, 4.0], [169, 4.0], [177, 5.0], [182, 3.0], [187, 3.5], [190, 3.5], [198, 5.0], [200, 3.5], [211, 3.5], [219, 3.5], [223, 4.0], [226, 3.0], [232, 4.5], [237, 3.5], [239, 4.0], [247, 4.0], [249, 4.0], [254, 3.5], [256, 4.0], [257, 4.0], [263, 4.0], [274, 3.5], [275, 4.0], [282, 4.0], [286, 2.0], [288, 4.0], [292, 4.0], [298, 3.0], [303, 3.5], [305, 3.5], [307, 3.0], [312, 4.0], [316, 3.5], [325, 4.0], [330, 3.5], [332, 3.5], [336, 5.0], [338, 2.0], [339, 5.0], [354, 3.5], [356, 3.5], [357, 4.0], [365, 1.0], [376, 5.0], [380, 4.0], [381, 3.0], [387, 3.0], [393, 0.5], [396, 2.0], [399, 0.5], [407, 5.0], [414, 5.0], [416, 1.0], [418, 2.0], [423, 3.5], [425, 4.0], [427, 3.5], [428, 3.5], [430, 5.0], [432, 4.0], [434, 3.0], [438, 2.0], [448, 4.0], [453, 4.0], [460, 4.0], [474, 4.5], [477, 4.0], [483, 4.5], [487, 3.0], [489, 4.0], [504, 3.5], [520, 3.5], [534, 4.5], [540, 4.0], [542, 3.5], [551, 4.0], [560, 3.5], [561, 3.0], [570, 4.5], [573, 4.5], [580, 4.5], [586, 4.0], [590, 3.0], [596, 3.5], [599, 2.5], [601, 4.0], [606, 4.0], [608, 4.5], [610, 4.0]]"
5446,Rabbit-Proof Fence ,2002,Adventure|Drama,252444,9555.0,"[[474, 'Australia']]","[[28, 3.0], [140, 3.0], [312, 4.0], [326, 4.5], [414, 3.5], [474, 4.5], [509, 3.0]]"
5447,Sunshine State ,2002,Drama,286179,57022.0,,"[[9, 4.0], [414, 3.0]]"
5448,Hey Arnold! The Movie ,2002,Adventure|Animation|Children|Comedy,314166,17710.0,,"[[479, 2.0]]"
5449,Mr. Deeds ,2002,Comedy|Romance,280590,2022.0,,"[[34, 2.0], [41, 3.0], [82, 4.0], [89, 2.0], [111, 3.0], [177, 3.0], [232, 2.5], [249, 3.0], [274, 2.5], [380, 2.0], [381, 2.5], [414, 1.5], [427, 3.0], [438, 3.0], [448, 3.5], [477, 4.0], [480, 3.0], [495, 4.0], [534, 5.0], [590, 2.0], [608, 3.0], [610, 2.5]]"
5450,Lovely & Amazing ,2001,Comedy|Drama|Romance,258273,50035.0,"[[474, 'sisterhood'], [474, 'women']]","[[108, 5.0], [165, 3.0], [199, 2.0], [474, 4.0], [599, 2.0]]"
5451,Pumpkin ,2002,Comedy|Drama|Romance,265591,9719.0,"[[474, 'disability'], [474, 'mental illness']]","[[9, 4.0], [307, 1.5], [312, 4.0], [414, 3.0], [474, 2.5]]"
5452,Look Who's Talking Now ,1993,Children|Comedy|Romance,107438,11982.0,,"[[274, 3.5], [307, 1.0], [414, 1.0], [479, 1.0], [599, 2.0], [608, 1.0]]"
5454,Mo' Money ,1992,Comedy|Romance,104897,12251.0,,"[[307, 1.5], [391, 3.0]]"
5455,"Object of Beauty, The ",1991,Comedy|Drama,102573,88818.0,,"[[474, 1.5]]"
5456,Wagons East ,1994,Comedy|Western,111653,30114.0,,"[[226, 2.0]]"
5458,Like Mike ,2002,Children|Comedy|Fantasy,308506,21972.0,,"[[232, 2.5]]"
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) ,2002,Action|Comedy|Sci-Fi,120912,608.0,"[[477, 'crappy sequel'], [477, 'first was much better'], [477, 'sequel']]","[[7, 3.0], [18, 2.5], [21, 4.5], [34, 2.0], [50, 2.0], [51, 3.5], [62, 3.0], [66, 2.0], [68, 3.5], [82, 4.0], [91, 2.5], [105, 4.0], [110, 2.5], [125, 3.0], [139, 2.0], [141, 3.0], [160, 1.5], [169, 3.0], [177, 2.5], [198, 2.0], [219, 2.5], [222, 3.0], [230, 4.0], [232, 3.0], [239, 3.5], [249, 3.5], [256, 3.5], [263, 2.0], [274, 3.0], [288, 2.5], [298, 2.0], [305, 3.0], [307, 1.5], [318, 4.0], [334, 3.0], [341, 3.0], [344, 4.5], [354, 3.0], [361, 4.0], [380, 4.0], [381, 2.5], [414, 3.0], [427, 2.0], [428, 1.5], [438, 2.0], [448, 2.0], [466, 4.0], [475, 4.5], [477, 3.0], [480, 3.0], [483, 3.0], [509, 3.0], [520, 4.0], [534, 3.5], [586, 4.5], [590, 2.5], [596, 2.5], [600, 2.5], [606, 2.0], [608, 4.0], [610, 3.0]]"
5460,"Powerpuff Girls, The ",2002,Action|Animation|Children|Comedy,289408,59387.0,,"[[104, 3.0], [414, 4.0], [479, 4.0]]"
5461,Me Without You ,2001,Comedy|Drama,263725,26290.0,,"[[414, 2.5]]"
5462,"Crocodile Hunter: Collision Course, The ",2002,Adventure|Comedy,305396,17043.0,,"[[288, 3.0], [448, 2.0]]"
5463,Reign of Fire ,2002,Action|Adventure|Fantasy,253556,6278.0,,"[[20, 2.0], [105, 3.0], [139, 1.5], [182, 0.5], [219, 1.5], [232, 3.0], [249, 4.0], [263, 2.0], [274, 2.5], [312, 4.0], [313, 4.0], [380, 4.0], [414, 4.0], [427, 3.0], [438, 3.0], [448, 2.0], [599, 2.5], [610, 2.5]]"
5464,Road to Perdition ,2002,Crime|Drama,257044,4147.0,"[[357, 'cinematography'], [357, 'Tom Hanks']]","[[7, 3.0], [18, 4.0], [22, 2.0], [28, 3.0], [29, 4.5], [36, 1.5], [63, 4.0], [66, 5.0], [68, 2.0], [91, 2.5], [95, 4.0], [105, 3.5], [132, 2.5], [139, 2.5], [140, 4.0], [165, 3.0], [166, 4.0], [167, 3.5], [169, 4.5], [182, 4.0], [199, 4.5], [220, 4.5], [226, 4.0], [239, 3.5], [249, 4.0], [275, 2.0], [288, 4.0], [307, 2.5], [339, 5.0], [351, 4.0], [357, 4.0], [365, 1.5], [380, 5.0], [414, 4.0], [427, 4.5], [432, 3.5], [448, 4.0], [453, 4.0], [474, 3.0], [477, 4.0], [483, 3.5], [517, 3.0], [522, 4.0], [552, 3.0], [561, 3.0], [596, 3.0], [599, 3.0], [608, 4.0], [610, 3.5]]"
5465,All About Lily Chou-Chou (Riri Shushu no subete) ,2001,Crime|Drama|Thriller,297721,16664.0,,"[[387, 3.0]]"
5466,My Wife is an Actress (Ma Femme est une Actrice) ,2001,Comedy|Drama|Romance,269499,14651.0,,"[[108, 3.0], [165, 5.0], [275, 5.0], [414, 3.0]]"
5468,20 Million Miles to Earth ,1957,Sci-Fi,50084,15096.0,,"[[377, 5.0]]"
5470,The Importance of Being Earnest ,1952,Comedy|Romance,44744,20324.0,"[[474, 'Oscar Wilde']]","[[391, 4.0], [474, 4.5], [488, 4.5]]"
5471,Perfect ,1985,Drama|Romance,89798,49370.0,,"[[414, 2.0], [479, 2.0], [599, 1.5]]"
5472,1776 ,1972,Children|Drama|Musical,68156,14902.0,,"[[169, 4.0], [186, 3.0]]"
5475,Z ,1969,Drama|Mystery|Thriller,65234,2721.0,"[[474, 'In Netflix queue']]","[[318, 4.0], [391, 4.0], [474, 3.5]]"
5476,Halloween: Resurrection (Halloween 8) ,2002,Horror|Thriller,220506,11442.0,,"[[380, 3.0], [590, 1.0], [610, 2.0]]"
5477,Sex and Lucia (Lucía y el sexo) ,2001,Drama|Romance,254455,1364.0,,"[[391, 5.0], [414, 3.0], [483, 4.5], [606, 3.0]]"
5478,Eight Legged Freaks ,2002,Action|Comedy|Horror|Sci-Fi,271367,8869.0,,"[[232, 2.5], [274, 2.5], [312, 4.0], [380, 4.0], [414, 4.0], [448, 2.5], [480, 0.5], [509, 2.0]]"
5479,K-19: The Widowmaker ,2002,Action|Adventure|Drama|Thriller,267626,8665.0,,"[[91, 4.0], [140, 4.0], [213, 4.0], [312, 3.0], [414, 4.0], [448, 2.0]]"
5480,Stuart Little 2 ,2002,Children|Comedy,243585,10996.0,,"[[89, 5.0], [292, 3.0], [414, 3.0], [419, 0.5], [509, 1.5]]"
5481,Austin Powers in Goldmember ,2002,Comedy,295178,818.0,,"[[9, 5.0], [18, 3.0], [20, 1.0], [21, 3.0], [45, 4.0], [51, 4.0], [63, 2.5], [64, 3.5], [66, 4.0], [68, 2.5], [82, 3.5], [89, 2.0], [104, 2.0], [105, 4.0], [111, 3.5], [129, 2.5], [132, 3.0], [139, 1.0], [140, 1.0], [141, 3.0], [165, 3.0], [169, 4.5], [177, 1.0], [182, 1.5], [190, 3.0], [199, 3.0], [200, 3.5], [219, 3.0], [226, 4.0], [232, 3.5], [246, 3.5], [256, 3.0], [274, 2.5], [282, 4.0], [298, 2.5], [307, 3.5], [310, 3.5], [332, 3.0], [346, 2.0], [365, 3.0], [366, 2.0], [377, 3.5], [382, 3.0], [387, 2.0], [414, 3.0], [428, 2.0], [438, 3.5], [441, 5.0], [448, 4.0], [474, 2.0], [477, 3.5], [480, 4.0], [489, 0.5], [509, 3.5], [525, 2.5], [542, 0.5], [543, 0.5], [560, 3.5], [580, 3.5], [590, 1.5], [596, 2.5], [599, 1.5], [600, 2.5], [605, 3.0], [610, 3.5]]"
5483,"Kid Stays in the Picture, The ",2002,Documentary,303353,29047.0,"[[474, 'movie business']]","[[414, 3.5], [474, 4.5], [480, 3.5]]"
5485,Tadpole ,2002,Comedy|Drama|Romance,271219,39141.0,,"[[165, 3.0], [275, 2.0], [414, 5.0]]"
5486,Who Is Cletis Tout? ,2001,Comedy,246500,33152.0,,"[[182, 2.5], [414, 2.5]]"
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) ,1979,Horror,79641,6404.0,,"[[387, 4.0]]"
5490,The Big Bus ,1976,Action|Comedy,74205,19133.0,,"[[448, 5.0]]"
5493,In Like Flint ,1967,Action|Adventure|Comedy,61810,24130.0,,"[[186, 4.0]]"
5497,Our Man Flint ,1965,Adventure|Comedy|Sci-Fi,59557,23728.0,,"[[186, 4.0], [288, 3.0], [387, 3.5]]"
5498,Red Beard (Akahige) ,1965,Drama,58888,3780.0,"[[474, 'In Netflix queue']]","[[182, 4.5]]"
5499,Robin and Marian ,1976,Adventure|Drama|Romance,75147,10786.0,,"[[186, 3.0], [606, 3.5]]"
5500,Top Secret! ,1984,Comedy,88286,8764.0,,"[[45, 5.0], [91, 3.5], [104, 4.0], [199, 4.5], [226, 4.0], [307, 4.0], [414, 4.0], [448, 4.0], [483, 5.0], [561, 4.0]]"
5501,"Master of Disguise, The ",2002,Comedy|Mystery,295427,13908.0,,"[[111, 3.5], [177, 2.0], [182, 1.5], [226, 1.5], [232, 3.5], [382, 0.5], [482, 0.5]]"
5502,Signs ,2002,Horror|Sci-Fi|Thriller,286106,2675.0,"[[474, 'aliens']]","[[7, 1.5], [20, 3.0], [28, 3.0], [45, 5.0], [62, 4.0], [64, 4.5], [68, 3.5], [80, 4.0], [108, 2.0], [129, 4.0], [132, 2.0], [139, 2.5], [141, 3.5], [160, 4.0], [165, 4.0], [169, 4.0], [177, 4.0], [182, 2.0], [199, 3.0], [220, 1.0], [226, 2.5], [230, 4.0], [232, 4.0], [249, 3.0], [274, 3.5], [298, 1.5], [303, 4.0], [307, 3.0], [312, 3.0], [318, 3.5], [331, 4.0], [332, 2.0], [339, 4.5], [344, 1.0], [356, 3.5], [357, 3.5], [380, 3.0], [381, 4.0], [387, 2.0], [414, 3.0], [419, 4.0], [428, 3.0], [434, 2.5], [448, 2.5], [453, 4.0], [474, 4.5], [477, 3.5], [480, 4.0], [483, 3.5], [489, 3.5], [514, 3.5], [517, 1.0], [525, 3.5], [542, 1.0], [560, 3.5], [567, 2.0], [573, 3.0], [580, 4.5], [590, 3.0], [596, 2.5], [599, 2.0], [608, 4.0], [610, 4.0]]"
5503,"Last Kiss, The (Ultimo bacio, L') ",2001,Comedy|Drama|Romance,265930,12308.0,,"[[606, 4.0]]"
5504,Spy Kids 2: The Island of Lost Dreams ,2002,Adventure|Children,287717,9488.0,,"[[20, 0.5], [177, 2.5], [232, 2.0], [292, 4.0], [428, 0.5], [474, 3.0], [610, 3.0]]"
5505,"Good Girl, The ",2002,Comedy|Drama,279113,9962.0,"[[474, 'adultery'], [474, 'younger men']]","[[51, 4.0], [156, 2.0], [165, 3.0], [199, 3.5], [275, 3.0], [287, 4.0], [288, 3.0], [298, 1.5], [414, 4.0], [474, 4.5], [504, 3.5], [599, 2.5]]"
5506,Blood Work ,2002,Crime|Drama|Mystery|Thriller,309377,9573.0,,"[[140, 3.0], [380, 4.0], [427, 3.0]]"
5507,xXx ,2002,Action|Crime|Thriller,295701,7451.0,,"[[9, 1.0], [20, 0.5], [68, 3.0], [82, 3.5], [95, 3.0], [105, 3.5], [140, 3.0], [182, 3.5], [213, 4.0], [219, 2.0], [222, 2.5], [232, 3.0], [249, 3.5], [263, 4.0], [274, 2.5], [380, 3.0], [381, 3.5], [414, 3.0], [432, 1.5], [438, 3.0], [448, 1.0], [466, 3.5], [608, 3.5], [610, 2.0]]"
5508,24 Hour Party People ,2002,Comedy|Drama|Musical,274309,2750.0,,"[[132, 3.0], [271, 4.0], [318, 4.0], [414, 3.0], [480, 4.0], [599, 3.0], [600, 4.0]]"
5512,Secret Ballot (Raye makhfi) ,2001,Comedy,290823,43772.0,,"[[474, 3.0], [606, 3.5]]"
5513,Martin Lawrence Live: Runteldat ,2002,Comedy|Documentary,327036,20337.0,,"[[553, 5.0]]"
5515,Songs From the Second Floor (Sånger från andra våningen) ,2000,Drama,120263,34070.0,,"[[387, 3.5]]"
5521,"Principal, The ",1987,Action|Crime|Drama,93780,10081.0,,"[[414, 4.0], [599, 2.5]]"
5522,Rollerball ,1975,Action|Drama|Sci-Fi,73631,11484.0,,"[[182, 3.5], [288, 3.0], [448, 5.0], [580, 2.5]]"
5523,"Adventures of Pluto Nash, The ",2002,Action|Adventure|Comedy|Sci-Fi,180052,11692.0,,"[[222, 2.5], [438, 2.5], [448, 2.0]]"
5524,Blue Crush ,2002,Adventure|Drama|Romance,300532,9266.0,,"[[111, 3.5], [200, 3.0], [263, 3.0], [298, 0.5], [307, 2.5], [414, 3.0], [438, 3.0], [563, 3.0]]"
5525,Mostly Martha (Bella Martha) ,2001,Comedy|Drama|Romance,246772,3640.0,,"[[474, 3.5]]"
5527,Possession ,2002,Drama|Romance,256276,30072.0,"[[474, 'AS Byatt'], [474, 'books']]","[[165, 3.0], [287, 2.5], [474, 4.0], [594, 4.5]]"
5528,One Hour Photo ,2002,Drama|Thriller,265459,9357.0,"[[474, 'photography'], [474, 'psychopaths']]","[[45, 5.0], [64, 3.5], [111, 3.0], [165, 3.0], [182, 3.5], [274, 3.5], [288, 4.0], [298, 0.5], [380, 4.0], [425, 3.0], [427, 4.5], [428, 4.0], [448, 4.0], [474, 4.0], [480, 2.5], [599, 2.5], [600, 3.0], [608, 4.5], [610, 4.0]]"
5529,Serving Sara ,2002,Comedy|Romance,261289,12771.0,,"[[89, 4.0], [414, 2.5]]"
5530,Simone (S1m0ne) ,2002,Comedy|Drama|Fantasy|Sci-Fi,258153,9296.0,,"[[165, 2.0], [182, 3.5], [298, 0.5], [448, 2.5], [489, 0.5], [599, 2.5], [606, 3.5]]"
5531,Undisputed ,2002,Drama,281322,15070.0,,"[[387, 3.0], [414, 2.5]]"
5532,Amy's O (a.k.a. Amy's Orgasm) ,2001,Comedy|Romance,280424,26942.0,,"[[432, 4.0]]"
5537,Satin Rouge ,2002,Drama|Musical,300453,97447.0,,"[[391, 5.0]]"
5538,"Care Bears Movie, The ",1985,Animation|Children|Fantasy,88885,11243.0,,"[[307, 2.0], [313, 1.0]]"
5539,Care Bears Movie II: A New Generation ,1986,Animation|Children,90799,19975.0,,"[[307, 2.0], [313, 1.0]]"
5540,Clash of the Titans ,1981,Action|Adventure|Fantasy|Romance,82186,10323.0,,"[[186, 4.0], [287, 2.5], [313, 5.0], [325, 3.0], [414, 3.0], [448, 4.0], [527, 5.0], [599, 2.5], [600, 3.5]]"
5541,Hot Shots! ,1991,Action|Comedy|Romance|War,102059,9595.0,,"[[68, 3.0], [78, 3.0], [104, 3.5], [222, 2.5], [226, 3.5], [380, 4.0], [387, 2.0], [391, 3.0], [414, 3.0], [448, 4.0], [474, 2.0], [483, 3.5], [489, 2.5], [561, 4.5], [599, 3.0]]"
5543,"Swarm, The ",1978,Action|Horror|Sci-Fi,78350,46878.0,,"[[288, 2.0], [514, 2.5]]"
5544,Time After Time ,1979,Sci-Fi|Thriller,80025,24750.0,,"[[288, 3.5], [303, 3.5], [313, 4.0], [325, 4.0]]"
5548,Down and Out in Beverly Hills ,1986,Comedy,90966,9941.0,"[[474, 'homeless']]","[[66, 4.5], [414, 3.0], [448, 3.0], [474, 2.0], [599, 2.5]]"
5550,Love Me Tender ,1956,Musical|Western,49452,39833.0,,"[[606, 3.5]]"
5553,Stakeout ,1987,Comedy|Crime|Romance|Thriller,94025,10859.0,,"[[68, 3.0], [140, 4.0], [307, 2.0], [325, 3.0], [414, 4.0], [448, 3.0], [479, 3.0], [599, 2.0]]"
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) ,2002,Crime|Horror|Thriller,295254,9544.0,,"[[274, 1.0], [307, 2.0], [599, 1.5]]"
5560,À nous la liberté (Freedom for Us) ,1931,Comedy|Musical,22599,31514.0,,"[[527, 1.0]]"
5562,Snipes ,2001,Drama|Thriller,275688,26056.0,,"[[414, 2.5]]"
5563,City by the Sea ,2002,Crime|Drama,269095,13536.0,,"[[140, 3.0], [414, 3.5], [438, 2.0]]"
5564,Swimfan ,2002,Thriller,283026,20616.0,,"[[111, 3.5], [298, 0.5]]"
5568,Johnny Dangerously ,1984,Comedy,87507,16806.0,,"[[45, 2.0], [51, 4.0], [199, 3.5], [325, 2.0], [414, 4.0], [479, 2.0], [599, 2.5]]"
5569,"Last House on the Left, The ",1972,Crime|Horror|Thriller,68833,15516.0,,"[[274, 3.5], [600, 3.0]]"
5570,Thesis (Tesis) ,1996,Drama|Horror|Thriller,117883,9299.0,,"[[187, 4.0], [198, 5.0], [254, 4.5], [387, 3.0], [483, 3.0]]"
5572,Barbershop ,2002,Comedy,303714,10611.0,,"[[232, 2.5], [275, 2.0], [307, 2.0], [414, 3.0], [428, 3.0], [474, 3.5], [590, 3.0]]"
5573,Stealing Harvard ,2002,Comedy|Crime,265808,12770.0,,"[[232, 2.5], [274, 2.5], [298, 2.0], [307, 1.5], [414, 2.0], [448, 2.5], [480, 3.0]]"
5574,"Transporter, The ",2002,Action|Crime,293662,4108.0,,"[[18, 3.5], [21, 4.0], [66, 4.0], [67, 4.0], [68, 4.0], [119, 4.0], [140, 3.5], [169, 3.5], [182, 4.0], [199, 1.5], [219, 3.0], [232, 3.5], [249, 3.5], [274, 3.5], [380, 4.0], [382, 3.5], [387, 3.0], [413, 5.0], [414, 3.0], [427, 2.0], [438, 4.0], [480, 2.0], [534, 5.0], [560, 3.5], [599, 3.0], [610, 4.0]]"
5575,Alias Betty (Betty Fisher et autres histoires) ,2001,Crime|Drama,269329,55903.0,,"[[391, 2.0]]"
5577,Igby Goes Down ,2002,Comedy|Drama,280760,9685.0,"[[474, 'adolescence']]","[[28, 2.0], [104, 1.5], [156, 4.0], [165, 3.0], [182, 4.0], [326, 4.5], [356, 4.5], [414, 5.0], [474, 4.0], [480, 4.5], [599, 3.0], [610, 4.0]]"
5580,Aspen Extreme ,1993,Action,106315,16370.0,,"[[438, 3.5]]"
5581,Betsy's Wedding ,1990,Comedy,99128,18913.0,,"[[474, 2.0]]"
5582,Captain Ron ,1992,Adventure|Comedy,103924,14361.0,,"[[45, 3.0], [68, 4.0], [91, 2.5], [226, 2.5], [274, 2.5], [307, 2.5], [448, 2.0], [599, 2.5]]"
5584,Ernest Goes to Jail ,1990,Comedy,99512,18943.0,,"[[226, 3.5]]"
5585,Ernest Scared Stupid ,1991,Comedy,101821,32685.0,,"[[45, 1.0], [91, 1.0], [226, 3.0], [274, 3.5], [599, 1.0], [600, 3.0]]"
5588,"Hills Have Eyes, The ",1977,Horror,77681,12262.0,,"[[91, 3.5], [274, 3.5]]"
5589,Indian Summer ,1993,Comedy|Drama,107212,33506.0,,"[[45, 3.0], [414, 4.0], [474, 2.0]]"
5590,"Mack, The ",1973,Crime,70350,29515.0,,"[[307, 2.5]]"
5591,Monkey Trouble ,1994,Children|Comedy,110557,41582.0,,"[[599, 1.0]]"
5596,Spaced Invaders ,1990,Adventure|Comedy|Sci-Fi,100666,34086.0,,"[[599, 1.5]]"
5597,Suburban Commando ,1991,Comedy|Sci-Fi,103003,11504.0,,"[[599, 2.5], [608, 1.0]]"
5601,"Yearling, The ",1946,Children|Drama,39111,19049.0,"[[474, 'Animal movie']]","[[474, 4.0]]"
5602,"Ladykillers, The ",1955,Comedy|Crime,48281,5506.0,,"[[474, 3.5]]"
5603,"Lavender Hill Mob, The ",1951,Comedy|Crime,44829,32961.0,"[[474, 'crime'], [474, 'heist']]","[[275, 5.0], [474, 4.0]]"
5604,"Man in the White Suit, The ",1951,Comedy|Sci-Fi,44876,32568.0,,"[[474, 3.5]]"
5607,"Son of the Bride (Hijo de la novia, El) ",2001,Comedy|Drama,292542,19460.0,,"[[198, 5.0]]"
5608,"Das Experiment (Experiment, The) ",2001,Drama|Thriller,250258,575.0,,"[[18, 4.0], [124, 4.5], [182, 3.0], [187, 4.5], [298, 2.5], [326, 4.5], [351, 4.0], [420, 4.5], [432, 4.0], [474, 3.0], [580, 4.0]]"
5609,Ballistic: Ecks vs. Sever ,2002,Action|Thriller,308208,10550.0,,"[[182, 2.0], [380, 3.0]]"
5610,"Banger Sisters, The ",2002,Comedy|Drama,280460,9034.0,,"[[200, 2.0], [307, 2.0], [414, 2.0]]"
5611,"Four Feathers, The ",2002,Adventure|War,240510,9093.0,,"[[140, 2.0], [414, 3.5]]"
5612,Trapped ,2002,Action|Thriller,280380,9039.0,,"[[182, 2.0]]"
5613,8 Women ,2002,Comedy|Crime|Musical|Mystery,283832,1958.0,,"[[509, 3.5], [560, 4.0], [606, 4.0]]"
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) ",2001,Drama|Romance,274497,23550.0,,"[[606, 4.5]]"
5615,Invincible ,2001,Drama,245171,68569.0,,"[[182, 3.5]]"
5617,Secretary ,2002,Comedy|Drama|Romance,274812,11013.0,,"[[22, 3.5], [28, 2.0], [64, 4.0], [66, 5.0], [68, 3.5], [105, 4.0], [125, 4.5], [182, 2.5], [200, 3.5], [260, 4.5], [263, 4.5], [318, 4.5], [339, 4.5], [356, 4.5], [357, 3.5], [387, 4.0], [414, 5.0], [416, 4.5], [432, 3.0], [462, 3.5], [580, 4.5], [599, 2.5], [600, 4.0], [606, 4.0], [610, 4.0]]"
5618,Spirited Away (Sen to Chihiro no kamikakushi) ,2001,Adventure|Animation|Fantasy,245429,129.0,"[[474, 'anime']]","[[7, 5.0], [15, 3.0], [16, 4.5], [17, 5.0], [20, 5.0], [23, 4.0], [41, 3.5], [50, 4.0], [62, 5.0], [63, 4.0], [66, 4.5], [68, 2.5], [87, 5.0], [91, 4.0], [95, 4.5], [98, 4.0], [103, 4.0], [104, 4.0], [105, 4.0], [129, 4.5], [132, 3.5], [141, 4.5], [144, 4.0], [148, 3.0], [166, 4.5], [182, 4.5], [187, 5.0], [190, 4.0], [193, 5.0], [212, 4.0], [246, 5.0], [247, 3.5], [256, 0.5], [260, 4.5], [274, 4.0], [287, 4.5], [288, 4.0], [296, 4.5], [298, 4.0], [305, 5.0], [306, 3.5], [307, 4.0], [308, 4.0], [318, 4.5], [322, 3.0], [334, 3.5], [339, 5.0], [343, 3.0], [344, 4.5], [346, 4.0], [356, 4.0], [370, 4.0], [380, 5.0], [381, 5.0], [387, 4.5], [390, 4.5], [398, 5.0], [414, 5.0], [434, 5.0], [445, 4.5], [454, 3.0], [459, 5.0], [474, 4.5], [475, 5.0], [477, 4.0], [483, 5.0], [489, 4.0], [509, 4.0], [520, 4.0], [523, 5.0], [525, 4.5], [538, 5.0], [551, 3.0], [557, 5.0], [560, 4.0], [562, 4.0], [563, 4.0], [567, 2.0], [582, 3.5], [596, 4.5], [599, 2.5], [600, 5.0], [601, 5.0], [605, 3.0], [606, 4.5], [608, 3.5], [610, 4.0]]"
5619,"Trials of Henry Kissinger, The ",2002,Documentary,326306,54714.0,,"[[95, 4.0], [474, 4.0]]"
5620,Sweet Home Alabama ,2002,Comedy|Romance,256415,11529.0,,"[[10, 3.0], [12, 4.0], [45, 3.0], [51, 3.5], [68, 3.5], [100, 5.0], [111, 3.0], [132, 2.0], [140, 3.0], [143, 3.5], [165, 3.0], [169, 4.0], [177, 4.0], [232, 3.5], [275, 2.0], [298, 0.5], [357, 3.5], [382, 3.5], [406, 5.0], [414, 2.0], [427, 2.0], [480, 2.0], [482, 1.0], [484, 2.0], [525, 2.5], [562, 3.0], [583, 4.0], [594, 4.5]]"
5621,"Tuxedo, The ",2002,Action|Comedy,290095,10771.0,,"[[89, 5.0], [219, 1.0], [232, 3.0], [274, 2.0], [275, 1.0], [380, 3.0], [414, 1.0], [438, 3.0], [448, 2.5], [534, 3.5]]"
5625,Moonlight Mile ,2002,Drama|Romance,179098,31005.0,,"[[414, 4.0], [474, 3.0], [606, 3.5]]"
5628,Wasabi ,2001,Action|Comedy|Crime|Drama|Thriller,281364,2110.0,,"[[67, 4.0], [182, 3.5], [483, 4.5], [599, 3.0], [606, 2.5]]"
5629,Jonah: A VeggieTales Movie ,2002,Animation|Children|Musical,298388,15173.0,"[[474, 'Bible']]","[[474, 2.0]]"
5630,Red Dragon ,2002,Crime|Mystery|Thriller,289765,9533.0,"[[474, 'Hannibal Lecter']]","[[20, 3.5], [28, 2.5], [45, 5.0], [62, 5.0], [64, 3.5], [68, 2.5], [80, 4.5], [111, 0.5], [122, 4.5], [190, 4.0], [232, 4.0], [249, 4.0], [274, 3.0], [287, 1.0], [288, 4.0], [317, 5.0], [362, 4.5], [381, 2.0], [393, 2.0], [414, 3.0], [425, 4.0], [428, 3.0], [432, 4.5], [448, 3.0], [474, 3.5], [480, 3.0], [561, 2.5], [580, 4.0], [599, 2.5], [608, 4.5], [610, 4.0]]"
5632,Bloody Sunday ,2002,Drama,280491,4107.0,,"[[28, 3.0], [74, 4.0], [182, 4.0], [419, 3.0], [474, 4.0]]"
5633,Heaven ,2002,Drama,246677,10575.0,"[[474, 'bombs']]","[[414, 3.5], [474, 4.0]]"
5635,"Man from Elysian Fields, The ",2001,Drama,265307,15720.0,,"[[414, 3.0]]"
5636,Welcome to Collinwood ,2002,Comedy|Crime,271259,9260.0,,"[[414, 2.0], [448, 3.0]]"
